game_id,white_rating,rolling_10_white
9505,1500,1381.4
9506,1372,1436.0
9507,1372,1423.2
9508,1372,1423.2
9509,1500,1423.2
9510,1710,1444.2
9511,1708,1477.8
9512,1245,1465.1
9513,1599,1475.0
9514,1446,1482.4
9515,1418,1474.2
9516,1512,1488.2
9517,1470,1498.0
9518,1559,1516.7
9519,1771,1543.8
9520,1420,1514.8
9521,1421,1486.1
9522,1240,1485.6
9523,2078,1533.5
9524,1969,1585.8
9525,1936,1637.6
9526,1757,1662.1
9527,1675,1682.6
9528,1887,1715.4
9529,1371,1675.4
9530,1314,1664.8
9531,1628,1685.5
9532,1514,1712.9
9533,1446,1649.7
9534,1448,1597.6
9535,1377,1541.7
9536,1424,1508.4
9537,1434,1484.3
9538,1407,1436.3
9539,1446,1443.8
9540,1398,1452.2
9541,1418,1431.2
9542,1443,1424.1
9543,1288,1408.3
9544,1431,1406.6
9545,1358,1404.7
9546,1289,1391.2
9547,1245,1372.3
9548,1260,1357.6
9549,1260,1339.0
9550,1714,1370.6
9551,1222,1351.0
9552,1260,1332.7
9553,1260,1329.9
9554,1260,1312.8
9555,1392,1316.2
9556,1500,1337.3
9557,1279,1340.7
9558,1279,1342.6
9559,1461,1362.7
9560,1336,1324.9
9561,1347,1337.4
9562,1500,1361.4
9563,1500,1385.4
9564,1591,1418.5
9565,1591,1438.4
9566,1591,1447.5
9567,1331,1452.7
9568,1492,1474.0
9569,1512,1479.1
9570,1500,1495.5
9571,1400,1500.8
9572,1500,1500.8
9573,1250,1475.8
9574,1213,1438.0
9575,1626,1441.5
9576,1700,1452.4
9577,1937,1513.0
9578,1596,1523.4
9579,1508,1523.0
9580,1393,1512.3
9581,1512,1523.5
9582,1266,1500.1
9583,1426,1517.7
9584,1625,1558.9
9585,1502,1546.5
9586,1330,1509.5
9587,1350,1450.8
9588,1640,1455.2
9589,1443,1448.7
9590,1847,1494.1
9591,1636,1506.5
9592,1500,1529.9
9593,1323,1519.6
9594,1457,1502.8
9595,1289,1481.5
9596,1189,1467.4
9597,1189,1451.3
9598,1367,1424.0
9599,1367,1416.4
9600,1505,1382.2
9601,1161,1334.7
9602,1161,1300.8
9603,2022,1370.7
9604,1465,1371.5
9605,1292,1371.8
9606,2054,1458.3
9607,1696,1509.0
9608,2054,1577.7
9609,2073,1648.3
9610,2104,1708.2
9611,2159,1808.0
9612,1816,1873.5
9613,2098,1881.1
9614,2002,1934.8
9615,2276,2033.2
9616,1500,1977.8
9617,1425,1950.7
9618,1836,1928.9
9619,1921,1913.7
9620,1491,1852.4
9621,1305,1767.0
9622,1654,1750.8
9623,1500,1691.0
9624,1513,1642.1
9625,1591,1573.6
9626,1531,1576.7
9627,1337,1567.9
9628,1349,1519.2
9629,1354,1462.5
9630,1345,1447.9
9631,1352,1452.6
9632,1336,1420.8
9633,1527,1423.5
9634,1572,1429.4
9635,1382,1408.5
9636,1372,1392.6
9637,1412,1400.1
9638,1414,1406.6
9639,1398,1411.0
9640,1415,1418.0
9641,1421,1424.9
9642,1624,1453.7
9643,1439,1444.9
9644,1454,1433.1
9645,1413,1436.2
9646,1444,1443.4
9647,1518,1454.0
9648,1394,1452.0
9649,1380,1450.2
9650,1500,1458.7
9651,1770,1493.6
9652,1374,1468.6
9653,1457,1470.4
9654,1480,1473.0
9655,1313,1463.0
9656,1359,1454.5
9657,1361,1438.8
9658,1752,1474.6
9659,1373,1473.9
9660,1373,1461.2
9661,1197,1403.9
9662,1382,1404.7
9663,1778,1436.8
9664,1547,1443.5
9665,1279,1440.1
9666,1599,1464.1
9667,1497,1477.7
9668,1631,1465.6
9669,1500,1478.3
9670,1563,1497.3
9671,1500,1527.6
9672,1952,1584.6
9673,1352,1542.0
9674,1421,1529.4
9675,1485,1550.0
9676,1563,1546.4
9677,1223,1519.0
9678,1702,1526.1
9679,1430,1519.1
9680,1394,1502.2
9681,1511,1503.3
9682,2016,1509.7
9683,2006,1575.1
9684,2043,1637.3
9685,1600,1648.8
9686,1806,1673.1
9687,2000,1750.8
9688,1999,1780.5
9689,1988,1836.3
9690,1927,1889.6
9691,1958,1934.3
9692,1955,1928.2
9693,1970,1924.6
9694,1850,1905.3
9695,1989,1944.2
9696,1948,1958.4
9697,1873,1945.7
9698,1987,1944.5
9699,1670,1912.7
9700,1880,1908.0
9701,1968,1909.0
9702,1956,1909.1
9703,1951,1907.2
9704,1942,1916.4
9705,1853,1902.8
9706,1923,1900.3
9707,1915,1904.5
9708,1160,1821.8
9709,2098,1864.6
9710,1846,1861.2
9711,1904,1854.8
9712,1890,1848.2
9713,1895,1842.6
9714,1719,1820.3
9715,1900,1825.0
9716,1890,1821.7
9717,1856,1815.8
9718,1746,1874.4
9719,1121,1776.7
9720,1208,1712.9
9721,1383,1660.8
9722,1339,1605.7
9723,1290,1545.2
9724,950,1468.3
9725,1794,1457.7
9726,951,1363.8
9727,1496,1327.8
9728,1488,1302.0
9729,1146,1304.5
9730,992,1282.9
9731,1434,1288.0
9732,1659,1320.0
9733,1518,1342.8
9734,1068,1354.6
9735,1298,1305.0
9736,1133,1323.2
9737,1216,1295.2
9738,1777,1324.1
9739,1500,1359.5
9740,895,1349.8
9741,871,1293.5
9742,957,1223.3
9743,1334,1204.9
9744,1392,1237.3
9745,1500,1257.5
9746,1392,1283.4
9747,1500,1311.8
9748,1761,1310.2
9749,1499,1310.1
9750,1491,1369.7
9751,1502,1432.8
9752,1495,1486.6
9753,1504,1503.6
9754,1502,1514.6
9755,1497,1514.3
9756,1504,1525.5
9757,1508,1526.3
9758,1496,1499.8
9759,1507,1500.6
9760,1488,1500.3
9761,1479,1498.0
9762,1475,1496.0
9763,1469,1492.5
9764,1448,1487.1
9765,1454,1482.8
9766,1440,1476.4
9767,1452,1470.8
9768,1420,1463.2
9769,1432,1455.7
9770,1414,1448.3
9771,1428,1443.2
9772,1421,1437.8
9773,1426,1433.5
9774,1409,1429.6
9775,1406,1424.8
9776,1401,1420.9
9777,1398,1415.5
9778,1399,1413.4
9779,1379,1408.1
9780,1382,1404.9
9781,1387,1400.8
9782,1379,1396.6
9783,1387,1392.7
9784,1411,1392.9
9785,1393,1391.6
9786,1404,1391.9
9787,1555,1407.6
9788,1564,1424.1
9789,1465,1432.7
9790,1426,1437.1
9791,1473,1445.7
9792,1424,1450.2
9793,1486,1460.1
9794,1398,1458.8
9795,1511,1470.6
9796,1679,1498.1
9797,1462,1488.8
9798,1602,1492.6
9799,1500,1496.1
9800,1700,1523.5
9801,1711,1547.3
9802,1722,1577.1
9803,1734,1601.9
9804,1704,1632.5
9805,1713,1652.7
9806,1701,1654.9
9807,1713,1680.0
9808,1703,1690.1
9809,1695,1709.6
9810,1709,1710.5
9811,1700,1709.4
9812,1629,1700.1
9813,1705,1697.2
9814,1781,1704.9
9815,1724,1706.0
9816,1720,1707.9
9817,1734,1710.0
9818,1719,1711.6
9819,1458,1687.9
9820,1728,1689.8
9821,1717,1691.5
9822,1710,1699.6
9823,1705,1699.6
9824,1446,1666.1
9825,1721,1665.8
9826,1709,1664.7
9827,1697,1661.0
9828,1689,1658.0
9829,1691,1681.3
9830,1681,1676.6
9831,1685,1673.4
9832,1682,1670.6
9833,1697,1669.8
9834,1714,1696.6
9835,1699,1694.4
9836,1693,1692.8
9837,1680,1691.1
9838,1674,1689.6
9839,1846,1705.1
9840,1675,1704.5
9841,1551,1691.1
9842,1662,1689.1
9843,1651,1684.5
9844,1663,1679.4
9845,1655,1675.0
9846,1381,1643.8
9847,1749,1650.7
9848,1551,1638.4
9849,1685,1622.3
9850,1735,1628.3
9851,1766,1649.8
9852,1425,1626.1
9853,1799,1640.9
9854,1760,1650.6
9855,1723,1657.4
9856,1710,1690.3
9857,1750,1690.4
9858,1383,1673.6
9859,1277,1632.8
9860,1342,1593.5
9861,1357,1552.6
9862,1341,1544.2
9863,1280,1492.3
9864,1336,1449.9
9865,1336,1411.2
9866,1336,1373.8
9867,944,1293.2
9868,1336,1288.5
9869,1336,1294.4
9870,1336,1293.8
9871,1202,1278.3
9872,1500,1294.2
9873,1354,1301.6
9874,1404,1308.4
9875,1354,1310.2
9876,1354,1312.0
9877,1140,1331.6
9878,1140,1312.0
9879,1464,1324.8
9880,1084,1299.6
9881,1362,1315.6
9882,1101,1275.7
9883,1070,1247.3
9884,1257,1232.6
9885,1116,1208.8
9886,1236,1197.0
9887,1535,1236.5
9888,1185,1241.0
9889,1099,1204.5
9890,1139,1210.0
9891,1171,1190.9
9892,1199,1200.7
9893,1498,1243.5
9894,1304,1248.2
9895,1460,1282.6
9896,988,1257.8
9897,1041,1208.4
9898,1148,1204.7
9899,1149,1209.7
9900,1669,1262.7
9901,1149,1260.5
9902,1669,1307.5
9903,1149,1272.6
9904,1149,1257.1
9905,1149,1226.0
9906,1672,1294.4
9907,1149,1305.2
9908,1672,1357.6
9909,1149,1357.6
9910,1672,1357.9
9911,1149,1357.9
9912,1672,1358.2
9913,1149,1358.2
9914,1151,1358.4
9915,1125,1356.0
9916,1830,1371.8
9917,1430,1399.9
9918,1331,1365.8
9919,1337,1384.6
9920,1500,1367.4
9921,1500,1402.5
9922,2235,1458.8
9923,2022,1546.1
9924,2216,1652.6
9925,2210,1761.1
9926,2202,1798.3
9927,1183,1773.6
9928,1503,1790.8
9929,1892,1846.3
9930,1028,1799.1
9931,1603,1809.4
9932,2238,1809.7
9933,1613,1768.8
9934,2235,1770.7
9935,2263,1776.0
9936,1800,1735.8
9937,1737,1791.2
9938,2069,1847.8
9939,2229,1881.5
9940,1500,1928.7
9941,1694,1937.8
9942,1408,1854.8
9943,1695,1863.0
9944,1709,1810.4
9945,1675,1751.6
9946,1696,1741.2
9947,1707,1738.2
9948,1697,1701.0
9949,1552,1633.3
9950,1703,1653.6
9951,1657,1649.9
9952,1685,1677.6
9953,1695,1677.6
9954,1527,1659.4
9955,1670,1658.9
9956,1665,1655.8
9957,1650,1650.1
9958,1666,1647.0
9959,1773,1669.1
9960,1687,1667.5
9961,1688,1670.6
9962,1631,1665.2
9963,1670,1662.7
9964,1502,1660.2
9965,1706,1663.8
9966,1837,1681.0
9967,856,1601.6
9968,1420,1577.0
9969,1417,1541.4
9970,864,1459.1
9971,867,1377.0
9972,1407,1354.6
9973,1403,1327.9
9974,877,1265.4
9975,1395,1234.3
9976,1390,1189.6
9977,1386,1242.6
9978,1381,1238.7
9979,897,1186.7
9980,1369,1237.2
9981,908,1241.3
9982,1356,1236.2
9983,1348,1230.7
9984,926,1235.6
9985,1330,1229.1
9986,943,1184.4
9987,1306,1176.4
9988,1291,1167.4
9989,1271,1204.8
9990,1500,1217.9
9991,1271,1254.2
9992,1169,1235.5
9993,1393,1240.0
9994,1387,1286.1
9995,1195,1272.6
9996,1195,1297.8
9997,1195,1286.7
9998,1195,1277.1
9999,1369,1286.9
10000,1185,1255.4
10001,1291,1257.4
10002,1152,1255.7
10003,1121,1228.5
10004,1580,1247.8
10005,1023,1230.6
10006,1354,1246.5
10007,1404,1267.4
10008,1668,1314.7
10009,1337,1311.5
10010,1411,1334.1
10011,1218,1326.8
10012,1946,1406.2
10013,1073,1401.4
10014,1208,1364.2
10015,1439,1405.8
10016,1500,1420.4
10017,1146,1394.6
10018,1992,1427.0
10019,1628,1456.1
10020,2102,1525.2
10021,1810,1584.4
10022,1537,1543.5
10023,2101,1646.3
10024,2101,1735.6
10025,2101,1801.8
10026,1784,1830.2
10027,1799,1895.5
10028,1845,1880.8
10029,1800,1898.0
10030,1500,1837.8
10031,1252,1782.0
10032,1392,1767.5
10033,1213,1678.7
10034,1559,1624.5
10035,1250,1539.4
10036,1552,1516.2
10037,1598,1496.1
10038,1500,1461.6
10039,1403,1421.9
10040,1399,1411.8
10041,1693,1455.9
10042,1255,1442.2
10043,1475,1468.4
10044,1394,1451.9
10045,1172,1444.1
10046,1196,1408.5
10047,1336,1382.3
10048,1203,1352.6
10049,1227,1335.0
10050,1171,1312.2
10051,1378,1280.7
10052,1144,1269.6
10053,1244,1246.5
10054,1383,1245.4
10055,1155,1243.7
10056,1305,1254.6
10057,1730,1294.0
10058,1358,1309.5
10059,1720,1358.8
10060,1500,1391.7
10061,1155,1369.4
10062,1448,1399.8
10063,1573,1432.7
10064,1845,1478.9
10065,1585,1521.9
10066,1842,1575.6
10067,1500,1552.6
10068,1853,1602.1
10069,2005,1630.6
10070,1545,1635.1
10071,1567,1676.3
10072,1954,1726.9
10073,1796,1749.2
10074,1774,1742.1
10075,1743,1757.9
10076,1735,1747.2
10077,1765,1773.7
10078,1839,1772.3
10079,1687,1740.5
10080,1580,1744.0
10081,1743,1761.6
10082,1617,1727.9
10083,1500,1698.3
10084,1793,1700.2
10085,1750,1700.9
10086,1793,1706.7
10087,1793,1709.5
10088,2131,1738.7
10089,1937,1763.7
10090,1276,1733.3
10091,1144,1673.4
10092,1091,1620.8
10093,1072,1578.0
10094,1271,1525.8
10095,1129,1463.7
10096,1633,1447.7
10097,1131,1381.5
10098,1141,1282.5
10099,1151,1203.9
10100,1339,1210.2
10101,1257,1221.5
10102,1216,1234.0
10103,1199,1246.7
10104,1028,1222.4
10105,1201,1229.6
10106,1218,1188.1
10107,1202,1195.2
10108,1507,1231.8
10109,1517,1268.4
10110,1438,1278.3
10111,1698,1322.4
10112,1347,1335.5
10113,1500,1365.6
10114,1500,1412.8
10115,1474,1440.1
10116,1313,1449.6
10117,1317,1461.1
10118,1232,1433.6
10119,1296,1411.5
10120,1370,1404.7
10121,1325,1367.4
10122,1375,1370.2
10123,1502,1370.4
10124,1320,1352.4
10125,1418,1346.8
10126,1311,1346.6
10127,1505,1365.4
10128,1299,1372.1
10129,1309,1373.4
10130,1207,1357.1
10131,1211,1345.7
10132,1242,1332.4
10133,1202,1302.4
10134,1299,1300.3
10135,1153,1273.8
10136,1662,1308.9
10137,1242,1282.6
10138,1334,1286.1
10139,986,1253.8
10140,1373,1270.4
10141,1279,1277.2
10142,1376,1290.6
10143,1500,1320.4
10144,1500,1340.5
10145,1500,1375.2
10146,1500,1359.0
10147,2182,1453.0
10148,2622,1581.8
10149,2199,1703.1
10150,2239,1789.7
10151,2184,1880.2
10152,2183,1960.9
10153,1625,1973.4
10154,1587,1982.1
10155,1883,2020.4
10156,2064,2076.8
10157,1713,2029.9
10158,2044,1972.1
10159,2004,1952.6
10160,2004,1929.1
10161,1700,1880.7
10162,1677,1830.1
10163,1613,1828.9
10164,1909,1861.1
10165,1886,1861.4
10166,1831,1838.1
10167,1769,1843.7
10168,1650,1804.3
10169,1500,1753.9
10170,1316,1685.1
10171,1392,1654.3
10172,1334,1620.0
10173,1064,1565.1
10174,1705,1544.7
10175,1498,1505.9
10176,1814,1504.2
10177,1809,1508.2
10178,1838,1527.0
10179,2048,1581.8
10180,1436,1593.8
10181,1441,1598.7
10182,2305,1695.8
10183,2305,1819.9
10184,1500,1799.4
10185,2475,1897.1
10186,1679,1883.6
10187,1500,1852.7
10188,1263,1795.2
10189,1299,1720.3
10190,1504,1727.1
10191,1651,1748.1
10192,1364,1654.0
10193,1364,1559.9
10194,1364,1546.3
10195,1336,1432.4
10196,1510,1415.5
10197,1309,1396.4
10198,1668,1436.9
10199,1316,1438.6
10200,1271,1415.3
10201,1382,1388.4
10202,1234,1375.4
10203,1315,1370.5
10204,1128,1346.9
10205,1338,1347.1
10206,1323,1328.4
10207,1302,1327.7
10208,1464,1307.3
10209,1371,1312.8
10210,1730,1358.7
10211,1858,1406.3
10212,1850,1467.9
10213,1867,1523.1
10214,1410,1551.3
10215,1670,1584.5
10216,1325,1584.7
10217,1484,1602.9
10218,1291,1585.6
10219,1265,1575.0
10220,1455,1547.5
10221,1316,1493.3
10222,1892,1497.5
10223,1443,1455.1
10224,1795,1493.6
10225,1484,1475.0
10226,1295,1472.0
10227,1672,1490.8
10228,1357,1497.4
10229,1685,1539.4
10230,1500,1543.9
10231,1386,1550.9
10232,2152,1576.9
10233,2064,1639.0
10234,1834,1642.9
10235,2056,1700.1
10236,1848,1755.4
10237,1663,1754.5
10238,2066,1825.4
10239,1616,1818.5
10240,1715,1840.0
10241,2056,1907.0
10242,1687,1860.5
10243,1800,1834.1
10244,2003,1851.0
10245,1723,1817.7
10246,2158,1848.7
10247,2158,1898.2
10248,2156,1907.2
10249,1554,1901.0
10250,2155,1945.0
10251,2153,1954.7
10252,2152,2001.2
10253,1810,2002.2
10254,1724,1974.3
10255,1406,1942.6
10256,1412,1868.0
10257,2315,1883.7
10258,2196,1887.7
10259,1855,1917.8
10260,1202,1822.5
10261,1386,1745.8
10262,1830,1713.6
10263,1781,1710.7
10264,1100,1648.3
10265,1613,1669.0
10266,1364,1664.2
10267,1261,1558.8
10268,1589,1498.1
10269,1238,1436.4
10270,1708,1487.0
10271,1706,1519.0
10272,788,1414.8
10273,1437,1380.4
10274,955,1365.9
10275,1411,1345.7
10276,1149,1324.2
10277,1523,1350.4
10278,1028,1294.3
10279,1366,1307.1
10280,1500,1286.3
10281,1130,1228.7
10282,1394,1289.3
10283,1998,1345.4
10284,1276,1377.5
10285,2026,1439.0
10286,2015,1525.6
10287,1527,1526.0
10288,2011,1624.3
10289,1512,1638.9
10290,2037,1692.6
10291,1432,1722.8
10292,2069,1790.3
10293,1144,1704.9
10294,1144,1691.7
10295,1022,1591.3
10296,1781,1567.9
10297,1601,1575.3
10298,1939,1568.1
10299,1500,1566.9
10300,1785,1541.7
10301,1777,1576.2
10302,1571,1526.4
10303,1571,1569.1
10304,1620,1616.7
10305,1648,1679.3
10306,1619,1663.1
10307,1647,1667.7
10308,1617,1635.5
10309,1626,1648.1
10310,1869,1656.5
10311,1500,1628.8
10312,1672,1638.9
10313,1561,1637.9
10314,1703,1646.2
10315,1328,1614.2
10316,1636,1615.9
10317,1500,1601.2
10318,801,1519.6
10319,1207,1477.7
10320,1403,1431.1
10321,1500,1431.1
10322,1484,1412.3
10323,1500,1406.2
10324,2206,1456.5
10325,2252,1548.9
10326,2259,1611.2
10327,2074,1668.6
10328,2247,1813.2
10329,2240,1916.5
10330,2111,1987.3
10331,2226,2059.9
10332,2127,2124.2
10333,2232,2197.4
10334,2225,2199.3
10335,2217,2195.8
10336,1123,2082.2
10337,1506,2025.4
10338,1408,1941.5
10339,1130,1830.5
10340,1158,1735.2
10341,1658,1678.4
10342,1669,1632.6
10343,1565,1565.9
10344,1422,1485.6
10345,1620,1425.9
10346,1846,1498.2
10347,1374,1485.0
10348,1527,1496.9
10349,1448,1528.7
10350,1154,1528.3
10351,1160,1478.5
10352,1433,1454.9
10353,1387,1437.1
10354,1496,1444.5
10355,1195,1402.0
10356,1510,1368.4
10357,1433,1374.3
10358,1436,1365.2
10359,1502,1370.6
10360,952,1350.4
10361,1408,1375.2
10362,1569,1388.8
10363,1366,1386.7
10364,1340,1371.1
10365,1199,1371.5
10366,1176,1338.1
10367,1412,1336.0
10368,1281,1320.5
10369,1359,1306.2
10370,1383,1349.3
10371,1134,1321.9
10372,1412,1306.2
10373,1211,1290.7
10374,1434,1300.1
10375,1410,1321.2
10376,1443,1347.9
10377,1393,1346.0
10378,1225,1340.4
10379,1061,1310.6
10380,1678,1340.1
10381,1615,1388.2
10382,1728,1419.8
10383,1568,1455.5
10384,1273,1439.4
10385,1580,1456.4
10386,1711,1483.2
10387,1631,1507.0
10388,1480,1532.5
10389,1403,1566.7
10390,1552,1554.1
10391,1500,1542.6
10392,1500,1519.8
10393,1419,1504.9
10394,1500,1527.6
10395,1500,1519.6
10396,1506,1499.1
10397,1501,1486.1
10398,1677,1505.8
10399,1627,1528.2
10400,1515,1524.5
10401,1494,1523.9
10402,1690,1542.9
10403,1784,1579.4
10404,1363,1565.7
10405,1703,1586.0
10406,1352,1570.6
10407,1395,1560.0
10408,1349,1527.2
10409,1399,1504.4
10410,1183,1471.2
10411,1405,1462.3
10412,1377,1431.0
10413,1391,1391.7
10414,1453,1400.7
10415,1455,1375.9
10416,1466,1387.3
10417,1466,1394.4
10418,1445,1404.0
10419,1500,1414.1
10420,1415,1437.3
10421,1500,1446.8
10422,1466,1455.7
10423,1549,1471.5
10424,1466,1472.8
10425,1466,1473.9
10426,1500,1477.3
10427,1500,1480.7
10428,1251,1461.3
10429,1216,1432.9
10430,1580,1449.4
10431,1068,1406.2
10432,1068,1366.4
10433,1076,1319.1
10434,1076,1280.1
10435,807,1214.2
10436,1076,1171.8
10437,1011,1122.9
10438,1076,1105.4
10439,1500,1133.8
10440,1529,1128.7
10441,1671,1189.0
10442,1444,1226.6
10443,1121,1231.1
10444,1375,1261.0
10445,1501,1330.4
10446,1312,1354.0
10447,1410,1393.9
10448,1198,1406.1
10449,1500,1406.1
10450,1500,1403.2
10451,1209,1357.0
10452,1527,1365.3
10453,1188,1372.0
10454,1174,1351.9
10455,1500,1351.8
10456,1174,1338.0
10457,1500,1347.0
10458,1174,1344.6
10459,1500,1344.6
10460,1458,1340.4
10461,1613,1380.8
10462,2059,1434.0
10463,1500,1465.2
10464,1667,1514.5
10465,1348,1499.3
10466,1550,1536.9
10467,1588,1545.7
10468,1581,1586.4
10469,1571,1593.5
10470,1560,1603.7
10471,1571,1599.5
10472,1560,1549.6
10473,1526,1552.2
10474,1517,1537.2
10475,1520,1554.4
10476,1511,1550.5
10477,1501,1541.8
10478,1519,1535.6
10479,1513,1529.8
10480,1501,1523.9
10481,1486,1515.4
10482,1501,1509.5
10483,1519,1508.8
10484,1536,1510.7
10485,1533,1512.0
10486,1524,1513.3
10487,1515,1514.7
10488,1510,1513.8
10489,1498,1512.3
10490,1489,1511.1
10491,1361,1498.6
10492,1470,1495.5
10493,1481,1491.7
10494,1772,1515.3
10495,1475,1509.5
10496,1301,1487.2
10497,1213,1457.0
10498,1502,1456.2
10499,1522,1458.6
10500,1352,1444.9
10501,1392,1448.0
10502,1535,1454.5
10503,1338,1440.2
10504,2096,1472.6
10505,1920,1517.1
10506,2004,1587.4
10507,2084,1674.5
10508,2074,1731.7
10509,1788,1758.3
10510,2060,1829.1
10511,1819,1871.8
10512,2047,1923.0
10513,2136,2002.8
10514,2081,2001.3
10515,2063,2015.6
10516,2048,2020.0
10517,1804,1992.0
10518,2051,1989.7
10519,2057,2016.6
10520,1922,2002.8
10521,2063,2027.2
10522,2003,2022.8
10523,1996,2008.8
10524,1804,1981.1
10525,1834,1958.2
10526,1867,1940.1
10527,1653,1925.0
10528,1663,1886.2
10529,1692,1849.7
10530,1709,1828.4
10531,1631,1785.2
10532,1708,1755.7
10533,1724,1728.5
10534,1723,1720.4
10535,1642,1701.2
10536,1689,1683.4
10537,1763,1694.4
10538,1693,1697.4
10539,1664,1694.6
10540,1500,1673.7
10541,1704,1681.0
10542,1680,1678.2
10543,1757,1681.5
10544,1666,1675.8
10545,1663,1677.9
10546,1651,1674.1
10547,1654,1663.2
10548,1680,1661.9
10549,1610,1656.5
10550,1754,1681.9
10551,1713,1682.8
10552,1795,1694.3
10553,1658,1684.4
10554,1721,1689.9
10555,1557,1679.3
10556,1423,1656.5
10557,1566,1647.7
10558,1432,1622.9
10559,1656,1627.5
10560,1557,1607.8
10561,1686,1605.1
10562,1606,1586.2
10563,1519,1572.3
10564,1619,1562.1
10565,1610,1567.4
10566,1612,1586.3
10567,1633,1593.0
10568,1595,1609.3
10569,1696,1613.3
10570,1743,1631.9
10571,1630,1626.3
10572,1609,1626.6
10573,1508,1625.5
10574,1573,1620.9
10575,1459,1605.8
10576,1061,1550.7
10577,1210,1508.4
10578,1812,1530.1
10579,1628,1523.3
10580,1577,1506.7
10581,1638,1507.5
10582,1605,1507.1
10583,1705,1526.8
10584,1691,1538.6
10585,1253,1518.0
10586,1238,1535.7
10587,1806,1595.3
10588,1200,1534.1
10589,1258,1497.1
10590,1706,1510.0
10591,1782,1524.4
10592,1770,1540.9
10593,1387,1509.1
10594,1697,1509.7
10595,1687,1553.1
10596,1200,1549.3
10597,1624,1531.1
10598,1325,1543.6
10599,1677,1585.5
10600,1595,1574.4
10601,1292,1525.4
10602,1325,1480.9
10603,1033,1445.5
10604,1500,1425.8
10605,1521,1409.2
10606,1490,1438.2
10607,828,1358.6
10608,1245,1350.6
10609,1090,1291.9
10610,1576,1290.0
10611,838,1244.6
10612,1317,1243.8
10613,1500,1290.5
10614,1497,1290.2
10615,1500,1288.1
10616,1129,1252.0
10617,996,1268.8
10618,1233,1267.6
10619,1260,1284.6
10620,1300,1257.0
10621,1344,1307.6
10622,1350,1310.9
10623,1367,1297.6
10624,1526,1300.5
10625,1373,1287.8
10626,1365,1311.4
10627,1180,1329.8
10628,1310,1337.5
10629,1763,1387.8
10630,1582,1416.0
10631,1375,1419.1
10632,1300,1414.1
10633,1368,1414.2
10634,1484,1410.0
10635,1368,1409.5
10636,1720,1445.0
10637,1461,1473.1
10638,830,1425.1
10639,1459,1394.7
10640,1442,1380.7
10641,835,1326.7
10642,1376,1334.3
10643,842,1281.7
10644,1373,1270.6
10645,850,1218.8
10646,1369,1183.7
10647,858,1123.4
10648,1366,1177.0
10649,868,1117.9
10650,1362,1109.9
10651,878,1114.2
10652,1359,1112.5
10653,890,1117.3
10654,1355,1115.5
10655,904,1120.9
10656,1351,1119.1
10657,920,1125.3
10658,1346,1123.3
10659,940,1130.5
10660,1341,1128.4
10661,965,1137.1
10662,1335,1134.7
10663,981,1143.8
10664,1332,1141.5
10665,1025,1153.6
10666,1324,1150.9
10667,1106,1169.5
10668,1319,1166.8
10669,1197,1192.5
10670,1302,1188.6
10671,1420,1234.1
10672,1429,1243.5
10673,1384,1283.8
10674,1490,1299.6
10675,1370,1334.1
10676,1464,1348.1
10677,1506,1388.1
10678,1499,1406.1
10679,1487,1435.1
10680,1476,1452.5
10681,1467,1457.2
10682,1489,1463.2
10683,1510,1475.8
10684,1206,1447.4
10685,1487,1459.1
10686,1524,1465.1
10687,1519,1466.4
10688,1545,1471.0
10689,1538,1476.1
10690,1568,1485.3
10691,1563,1494.9
10692,1554,1501.4
10693,1559,1506.3
10694,1551,1540.8
10695,1558,1547.9
10696,1544,1549.9
10697,1535,1551.5
10698,1568,1553.8
10699,1583,1558.3
10700,1571,1558.6
10701,1565,1558.8
10702,1566,1560.0
10703,1558,1559.9
10704,1547,1559.5
10705,1560,1559.7
10706,1562,1561.5
10707,1487,1556.7
10708,1248,1524.7
10709,1310,1497.4
10710,1500,1490.3
10711,1689,1502.7
10712,1528,1498.9
10713,1447,1487.8
10714,1278,1460.9
10715,1403,1445.2
10716,1387,1427.7
10717,1344,1413.4
10718,1412,1429.8
10719,1403,1439.1
10720,1321,1421.2
10721,1368,1389.1
10722,1404,1376.7
10723,1408,1372.8
10724,1488,1393.8
10725,1404,1393.9
10726,1331,1388.3
10727,1447,1398.6
10728,1506,1408.0
10729,1451,1412.8
10730,1465,1427.2
10731,1198,1410.2
10732,1425,1412.3
10733,1435,1415.0
10734,1424,1408.6
10735,1432,1411.4
10736,1336,1411.9
10737,1444,1411.6
10738,1570,1418.0
10739,1511,1424.0
10740,1521,1429.6
10741,1377,1447.5
10742,1437,1448.7
10743,1427,1447.9
10744,1404,1445.9
10745,1610,1463.7
10746,1393,1469.4
10747,1389,1463.9
10748,1640,1470.9
10749,1404,1460.2
10750,1293,1437.4
10751,1268,1426.5
10752,1908,1473.6
10753,1364,1467.3
10754,1788,1505.7
10755,1245,1469.2
10756,1245,1454.4
10757,1148,1430.3
10758,1930,1459.3
10759,1913,1510.2
10760,1921,1573.0
10761,1152,1561.4
10762,1967,1567.3
10763,1619,1592.8
10764,1159,1529.9
10765,1146,1520.0
10766,1562,1551.7
10767,1195,1556.4
10768,1176,1481.0
10769,1099,1399.6
10770,1282,1335.7
10771,1274,1347.9
10772,1457,1296.9
10773,1510,1286.0
10774,1508,1320.9
10775,1283,1334.6
10776,1257,1304.1
10777,1290,1313.6
10778,1885,1384.5
